OrderDate;Country;LineTotal;ProductNumber;Product_name;Size;Class ID;Class name
2014-03-31;GB;4398.03;BK-R89R-58;Road-250 Red;58;H;High
2014-03-31;GB;5864.04;BK-R89B-52;Road-250 Black;52;H;High
2014-03-31;GB;10262.07;BK-R89R-58;Road-250 Red;58;H;High
2014-03-31;GB;2860.884;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-03-31;GB;1807.038;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-03-31;GB;602.346;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-03-31;GB;1807.038;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-03-31;GB;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-03-31;GB;11443.536;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-03-31;GB;7152.21;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-03-31;GB;3011.73;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-03-31;GB;1466.01;BK-R89B-52;Road-250 Black;52;H;High
2014-03-31;GB;2860.884;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-03-31;GB;1717.8;FR-R92R-62;HL Road Frame - Red;62;H;High
2014-03-31;GB;858.9;FR-R92R-62;HL Road Frame - Red;62;H;High
2014-03-31;GB;4291.326;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-04-02;GB;2443.35;BK-R89B-52;Road-250 Black;52;H;High
2014-04-03;DE;2443.35;BK-R89B-52;Road-250 Black;52;H;High
2014-04-04;DE;2443.35;BK-R89B-58;Road-250 Black;58;H;High
2014-04-06;DE;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-04-10;GB;2443.35;BK-R89B-52;Road-250 Black;52;H;High
2014-04-11;DE;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-04-13;FR;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-04-15;GB;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-04-16;DE;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-04-17;FR;2443.35;BK-R89R-58;Road-250 Red;58;H;High
2014-04-18;DE;2443.35;BK-R89B-58;Road-250 Black;58;H;High
2014-04-19;FR;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-04-22;FR;2443.35;BK-R89B-52;Road-250 Black;52;H;High
2014-04-22;GB;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-04-23;FR;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-04-24;GB;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-04-27;DE;2443.35;BK-R89B-58;Road-250 Black;58;H;High
2014-04-27;FR;2443.35;BK-R89R-58;Road-250 Red;58;H;High
2014-04-27;GB;2443.35;BK-R89B-52;Road-250 Black;52;H;High
2014-04-28;DE;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-04-28;GB;2443.35;BK-R89B-58;Road-250 Black;58;H;High
2014-04-30;DE;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;DE;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;1466.01;BK-R89R-58;Road-250 Red;58;H;High
2014-05-01;DE;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;12873.978;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;1717.8;FR-R92R-62;HL Road Frame - Red;62;H;High
2014-05-01;DE;2860.884;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;1204.692;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;DE;1466.01;BK-R89B-52;Road-250 Black;52;H;High
2014-05-01;DE;4291.326;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;7152.21;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;DE;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;DE;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;DE;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;858.9;FR-R92R-62;HL Road Frame - Red;62;H;High
2014-05-01;DE;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;DE;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;DE;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;DE;1807.038;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;DE;4398.03;BK-R89R-58;Road-250 Red;58;H;High
2014-05-01;DE;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;DE;4398.03;BK-R89B-52;Road-250 Black;52;H;High
2014-05-01;FR;1466.01;BK-R89R-58;Road-250 Red;58;H;High
2014-05-01;FR;1466.01;BK-R89B-52;Road-250 Black;52;H;High
2014-05-01;FR;1204.692;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;FR;14304.42;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;FR;2932.02;BK-R89B-52;Road-250 Black;52;H;High
2014-05-01;FR;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;FR;2932.02;BK-R89B-58;Road-250 Black;58;H;High
2014-05-01;FR;1204.692;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;FR;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;FR;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;FR;2576.7;FR-R92R-62;HL Road Frame - Red;62;H;High
2014-05-01;FR;1204.692;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;FR;2409.384;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;FR;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;FR;4291.326;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;FR;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;FR;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;FR;2860.884;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;FR;1807.038;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;FR;1717.8;FR-R92R-62;HL Road Frame - Red;62;H;High
2014-05-01;FR;5721.768;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;FR;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;FR;4398.03;BK-R89B-58;Road-250 Black;58;H;High
2014-05-01;FR;602.346;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;GB;4818.768;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;GB;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;GB;8796.06;BK-R89B-58;Road-250 Black;58;H;High
2014-05-01;GB;2932.02;BK-R89B-52;Road-250 Black;52;H;High
2014-05-01;GB;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;GB;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;GB;3011.73;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;GB;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;GB;1807.038;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;GB;2409.384;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;GB;5721.768;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;GB;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;GB;4291.326;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;GB;12873.978;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;GB;1430.442;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;GB;1430.442;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-01;GB;602.346;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;GB;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;GB;602.346;FR-T98U-60;HL Touring Frame - Blue;60;H;High
2014-05-01;GB;4291.326;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;GB;2860.884;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;GB;8796.06;BK-R89B-52;Road-250 Black;52;H;High
2014-05-01;GB;2860.884;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-01;GB;1807.038;FR-T98Y-60;HL Touring Frame - Yellow;60;H;High
2014-05-01;GB;1717.8;FR-R92R-62;HL Road Frame - Red;62;H;High
2014-05-05;GB;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-07;GB;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-10;GB;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-11;FR;2443.35;BK-R89B-58;Road-250 Black;58;H;High
2014-05-13;DE;2443.35;BK-R89B-52;Road-250 Black;52;H;High
2014-05-15;DE;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-17;FR;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-18;DE;2443.35;BK-R89R-58;Road-250 Red;58;H;High
2014-05-18;GB;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-23;GB;2384.07;BK-T79Y-60;Touring-1000 Yellow;60;H;High
2014-05-25;FR;2443.35;BK-R89R-58;Road-250 Red;58;H;High
2014-05-25;GB;2443.35;BK-R89R-58;Road-250 Red;58;H;High
2014-05-26;FR;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2014-05-28;DE;2443.35;BK-R89R-58;Road-250 Red;58;H;High
2014-05-28;DE;2384.07;BK-T79U-60;Touring-1000 Blue;60;H;High
2011-05-31;DE;535.7424;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-05-31;DE;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-05-31;DE;419.4589;BK-R50B-60;Road-650 Black;60;L;Low
2011-05-31;DE;2936.2123;BK-R50R-60;Road-650 Red;60;L;Low
2011-05-31;DE;2516.7534;BK-R50B-58;Road-650 Black;58;L;Low
2011-05-31;DE;535.7424;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-05-31;DE;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-05-31;DE;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;DE;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-05-31;DE;367.8764;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-05-31;DE;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;DE;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-05-31;DE;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-05-31;DE;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-05-31;DE;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-05-31;DE;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-05-31;DE;1258.3767;BK-R50R-52;Road-650 Red;52;L;Low
2011-05-31;DE;2097.2945;BK-R50B-58;Road-650 Black;58;L;Low
2011-05-31;DE;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;DE;419.4589;BK-R50B-60;Road-650 Black;60;L;Low
2011-05-31;DE;86.5212;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-05-31;FR;1258.3767;BK-R50R-52;Road-650 Red;52;L;Low
2011-05-31;FR;367.8764;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-05-31;FR;419.4589;BK-R50R-60;Road-650 Red;60;L;Low
2011-05-31;FR;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-05-31;FR;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-05-31;FR;1258.3767;BK-R50B-58;Road-650 Black;58;L;Low
2011-05-31;FR;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;FR;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;FR;367.8764;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-05-31;FR;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-05-31;FR;367.8764;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-05-31;FR;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-05-31;FR;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-05-31;FR;2936.2123;BK-R50R-60;Road-650 Red;60;L;Low
2011-05-31;FR;419.4589;BK-R50R-52;Road-650 Red;52;L;Low
2011-05-31;GB;2097.2945;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;GB;1103.6292;FR-R38R-62;LL Road Frame - Red;62;L;Low
2011-05-31;GB;1258.3767;BK-R50R-62;Road-650 Red;62;L;Low
2011-05-31;GB;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;GB;838.9178;BK-R50B-60;Road-650 Black;60;L;Low
2011-05-31;GB;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-05-31;GB;1258.3767;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;GB;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-05-31;GB;1258.3767;BK-R50B-58;Road-650 Black;58;L;Low
2011-05-31;GB;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-05-31;GB;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;GB;2097.2945;BK-R50B-52;Road-650 Black;52;L;Low
2011-05-31;GB;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-05-31;GB;57.6808;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-05-31;GB;115.3616;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-06-02;GB;699.0982;BK-R50R-52;Road-650 Red;52;L;Low
2011-06-14;GB;699.0982;BK-R50B-58;Road-650 Black;58;L;Low
2011-06-22;FR;699.0982;BK-R50B-52;Road-650 Black;52;L;Low
2011-06-27;GB;699.0982;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;DE;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;DE;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;DE;535.7424;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;DE;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;DE;419.4589;BK-R50B-60;Road-650 Black;60;L;Low
2011-07-01;DE;2097.2945;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;DE;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;DE;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;DE;1258.3767;BK-R50R-52;Road-650 Red;52;L;Low
2011-07-01;DE;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;DE;419.4589;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;DE;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-07-01;DE;1258.3767;BK-R50B-60;Road-650 Black;60;L;Low
2011-07-01;DE;535.7424;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-07-01;DE;2516.7534;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;DE;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;DE;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-07-01;DE;551.8146;FR-R38R-62;LL Road Frame - Red;62;L;Low
2011-07-01;DE;535.7424;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;DE;892.904;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-07-01;DE;419.4589;BK-R50B-60;Road-650 Black;60;L;Low
2011-07-01;DE;419.4589;BK-R50B-60;Road-650 Black;60;L;Low
2011-07-01;DE;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;DE;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;DE;1258.3767;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;DE;2097.2945;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;DE;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;DE;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;DE;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-07-01;DE;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;DE;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;DE;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-07-01;DE;2097.2945;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;DE;2936.2123;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;DE;1258.3767;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;DE;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;DE;419.4589;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;DE;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-07-01;DE;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-07-01;FR;419.4589;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;FR;419.4589;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;FR;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;FR;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;FR;1677.8356;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;FR;367.8764;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;FR;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;FR;551.8146;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;FR;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;FR;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;FR;178.5808;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-07-01;FR;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;FR;2097.2945;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;FR;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;FR;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;FR;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-07-01;FR;3355.6712;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;FR;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;FR;357.1616;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-07-01;FR;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;FR;551.8146;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;FR;551.8146;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;FR;86.5212;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-07-01;FR;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-07-01;GB;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;GB;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;GB;1258.3767;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;GB;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;GB;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;GB;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;GB;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;GB;2097.2945;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;GB;1677.8356;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;GB;367.8764;FR-R38R-62;LL Road Frame - Red;62;L;Low
2011-07-01;GB;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;GB;357.1616;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-07-01;GB;735.7528;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;GB;1258.3767;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;GB;1258.3767;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;GB;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;GB;419.4589;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;GB;2097.2945;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;GB;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;GB;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;GB;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;GB;419.4589;BK-R50R-52;Road-650 Red;52;L;Low
2011-07-01;GB;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-07-01;GB;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;GB;892.904;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-07-01;GB;1258.3767;BK-R50B-60;Road-650 Black;60;L;Low
2011-07-01;GB;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-01;GB;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-07-01;GB;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;GB;367.8764;FR-R38R-62;LL Road Frame - Red;62;L;Low
2011-07-01;GB;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-07-01;GB;1677.8356;BK-R50R-60;Road-650 Red;60;L;Low
2011-07-01;GB;2097.2945;BK-R50R-62;Road-650 Red;62;L;Low
2011-07-01;GB;28.8404;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-07-01;GB;57.6808;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-07-01;GB;86.5212;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-07-05;GB;699.0982;BK-R50B-60;Road-650 Black;60;L;Low
2011-07-08;GB;699.0982;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-19;DE;699.0982;BK-R50B-52;Road-650 Black;52;L;Low
2011-07-25;FR;699.0982;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;DE;183.9382;FR-R38R-62;LL Road Frame - Red;62;L;Low
2011-08-01;DE;2097.2945;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;DE;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;DE;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-08-01;DE;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;DE;419.4589;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;DE;1258.3767;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;DE;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;DE;419.4589;BK-R50R-62;Road-650 Red;62;L;Low
2011-08-01;DE;419.4589;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;DE;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;DE;714.3232;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;DE;838.9178;BK-R50B-60;Road-650 Black;60;L;Low
2011-08-01;DE;183.9382;FR-R38R-62;LL Road Frame - Red;62;L;Low
2011-08-01;DE;419.4589;BK-R50B-60;Road-650 Black;60;L;Low
2011-08-01;DE;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-08-01;DE;1258.3767;BK-R50B-60;Road-650 Black;60;L;Low
2011-08-01;DE;535.7424;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;FR;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;FR;1677.8356;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;FR;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;FR;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;FR;838.9178;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;FR;419.4589;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;FR;419.4589;BK-R50R-62;Road-650 Red;62;L;Low
2011-08-01;FR;183.9382;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-08-01;FR;714.3232;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;FR;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;FR;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;FR;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;FR;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;FR;838.9178;BK-R50R-62;Road-650 Red;62;L;Low
2011-08-01;FR;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;FR;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-08-01;FR;838.9178;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;FR;838.9178;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;FR;419.4589;BK-R50B-60;Road-650 Black;60;L;Low
2011-08-01;FR;2097.2945;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;FR;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;FR;2097.2945;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;FR;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;FR;86.5212;LJ-0192-X;Long-Sleeve Logo Jersey;XL;L;Low
2011-08-01;GB;419.4589;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;GB;1677.8356;BK-R50R-62;Road-650 Red;62;L;Low
2011-08-01;GB;178.5808;FR-R38B-58;LL Road Frame - Black;58;L;Low
2011-08-01;GB;838.9178;BK-R50B-60;Road-650 Black;60;L;Low
2011-08-01;GB;838.9178;BK-R50R-52;Road-650 Red;52;L;Low
2011-08-01;GB;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;GB;419.4589;BK-R50R-52;Road-650 Red;52;L;Low
2011-08-01;GB;735.7528;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-08-01;GB;178.5808;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;GB;1258.3767;BK-R50R-60;Road-650 Red;60;L;Low
2011-08-01;GB;2936.2123;BK-R50B-52;Road-650 Black;52;L;Low
2011-08-01;GB;367.8764;FR-R38R-60;LL Road Frame - Red;60;L;Low
2011-08-01;GB;1258.3767;BK-R50B-60;Road-650 Black;60;L;Low
2011-08-01;GB;419.4589;BK-R50R-52;Road-650 Red;52;L;Low
2011-08-01;GB;357.1616;FR-R38B-52;LL Road Frame - Black;52;L;Low
2011-08-01;GB;1258.3767;BK-R50R-62;Road-650 Red;62;L;Low
2011-08-01;GB;2097.2945;BK-R50B-58;Road-650 Black;58;L;Low
2011-08-01;GB;535.7424;FR-R38B-58;LL Road Frame - Black;58;L;Low
