Order Date;Country ID;Revenue;Product ID;Product Name;Size;Class ID;Class Name
2011-12-01;GB;4049.988;BK-M82B-44;Mountain-100 Black;44;H;High
2011-12-01;GB;4079.988;BK-M82S-38;Mountain-100 Silver;38;H;High
2011-12-01;US;4079.988;BK-M82S-44;Mountain-100 Silver;44;H;High
2011-12-01;US;6074.982;BK-M82B-42;Mountain-100 Black;42;H;High
2011-12-01;US;12239.964;BK-M82S-44;Mountain-100 Silver;44;H;High
2011-12-01;US;6119.982;BK-M82S-38;Mountain-100 Silver;38;H;High
2011-12-01;US;6119.982;BK-M82S-44;Mountain-100 Silver;44;H;High
2011-12-01;US;4049.988;BK-M82B-38;Mountain-100 Black;38;H;High
2011-12-01;US;4293.924;BK-R93R-44;Road-150 Red;44;H;High
2011-12-01;US;2146.962;BK-R93R-44;Road-150 Red;44;H;High
2011-12-01;US;722.5949;FR-M94S-38;HL Mountain Frame - Silver;38;H;High
2011-12-01;US;6119.982;BK-M82S-42;Mountain-100 Silver;42;H;High
2011-12-03;GB;3374.99;BK-M82B-44;Mountain-100 Black;44;H;High
2011-12-03;GB;3399.99;BK-M82S-42;Mountain-100 Silver;42;H;High
2011-12-04;GB;3399.99;BK-M82S-38;Mountain-100 Silver;38;H;High
2011-12-07;GB;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-12-08;US;3374.99;BK-M82B-38;Mountain-100 Black;38;H;High
2011-12-08;US;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-12-11;US;3399.99;BK-M82S-38;Mountain-100 Silver;38;H;High
2011-12-11;US;3374.99;BK-M82B-44;Mountain-100 Black;44;H;High
2011-12-14;US;3399.99;BK-M82S-44;Mountain-100 Silver;44;H;High
2011-12-15;GB;3374.99;BK-M82B-42;Mountain-100 Black;42;H;High
2011-12-15;US;3374.99;BK-M82B-42;Mountain-100 Black;42;H;High
2011-12-18;GB;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-12-19;GB;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-12-21;US;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-12-22;US;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-12-24;US;3399.99;BK-M82S-42;Mountain-100 Silver;42;H;High
2011-12-26;GB;3374.99;BK-M82B-42;Mountain-100 Black;42;H;High
2011-12-28;US;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-12-28;US;3578.27;BK-R93R-44;Road-150 Red;44;H;High
2011-05-31;GB;1677.8356;BK-R50R-44;Road-650 Red;44;L;Low
2011-05-31;GB;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-05-31;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-05-31;GB;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-05-31;GB;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-05-31;GB;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-05-31;US;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-05-31;US;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-05-31;US;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-05-31;US;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-05-31;US;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-05-31;US;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-06-27;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-01;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-01;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-01;GB;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-01;GB;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-01;GB;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-01;GB;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-01;GB;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-01;GB;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-01;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-01;GB;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-01;GB;1258.3767;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-01;GB;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-01;GB;2936.2123;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;GB;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;1677.8356;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-01;US;1677.8356;BK-R50R-44;Road-650 Red;44;L;Low
2011-07-01;US;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-07-06;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-07-29;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-01;GB;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-01;GB;1677.8356;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-01;GB;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-01;GB;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-08-01;GB;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-08-01;GB;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-08-01;GB;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-01;US;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-01;US;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-08-01;US;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-06;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-07;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-19;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-29;US;699.0982;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-31;GB;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-31;US;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-31;US;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-31;US;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-08-31;US;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-31;US;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-31;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-08-31;US;1258.3767;BK-R50B-44;Road-650 Black;44;L;Low
2011-08-31;US;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-09-07;US;699.0982;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;GB;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;GB;1258.3767;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-01;GB;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;GB;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-01;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;GB;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;GB;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;GB;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;GB;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;US;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;US;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;US;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;US;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-01;US;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;US;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-01;US;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;US;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-01;US;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;US;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-01;US;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-01;US;1258.3767;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-14;GB;699.0982;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-31;GB;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-31;GB;4194.589;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-31;GB;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-31;GB;1258.3767;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-31;GB;357.1616;FR-R38B-44;LL Road Frame - Black;44;L;Low
2011-10-31;US;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-31;US;1258.3767;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-31;US;1677.8356;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-31;US;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-31;US;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-31;US;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-31;US;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-31;US;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-31;US;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-31;US;735.7528;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-10-31;US;2097.2945;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-31;US;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-10-31;US;3355.6712;BK-R50R-44;Road-650 Red;44;L;Low
2011-10-31;US;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-11-15;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-11-24;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-12-01;GB;183.9382;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-12-01;GB;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-12-01;GB;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-12-01;GB;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-12-01;GB;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-12-01;GB;838.9178;BK-R50B-44;Road-650 Black;44;L;Low
2011-12-01;GB;1258.3767;BK-R50R-44;Road-650 Red;44;L;Low
2011-12-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-12-01;US;419.4589;BK-R50B-44;Road-650 Black;44;L;Low
2011-12-01;US;419.4589;BK-R50R-44;Road-650 Red;44;L;Low
2011-12-01;US;551.8146;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-12-01;US;838.9178;BK-R50R-44;Road-650 Red;44;L;Low
2011-12-01;US;367.8764;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-12-01;US;735.7528;FR-R38R-44;LL Road Frame - Red;44;L;Low
2011-12-25;US;699.0982;BK-R50B-44;Road-650 Black;44;L;Low
2011-05-31;US;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;GB;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;GB;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;US;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;US;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-07-01;US;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-01;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-01;US;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-01;US;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-01;US;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-01;US;2624.382;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-01;US;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-31;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-08-31;US;2624.382;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-01;GB;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-01;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-01;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-01;GB;2624.382;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-01;US;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-01;US;2624.382;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-01;US;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-31;GB;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-31;GB;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-31;GB;5248.764;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-31;US;2624.382;BK-R68R-44;Road-450 Red;44;M;Medium
2011-10-31;US;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
2011-12-01;GB;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-12-01;GB;1749.588;BK-R68R-44;Road-450 Red;44;M;Medium
2011-12-01;US;874.794;BK-R68R-44;Road-450 Red;44;M;Medium
