Auftragsdatum;Länder ID;Einnahmen;Produkt ID;Produktname;Größe;Klassen ID;Klassenname
2012-07-14;DE;782.99;BK-R50R-48;Road-650 Red;48;L;Low
2012-07-24;DE;782.99;BK-R50R-48;Road-650 Red;48;L;Low
2012-07-31;DE;469.794;BK-R50R-48;Road-650 Red;48;L;Low
2012-07-31;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;DE;469.794;BK-R50B-48;Road-650 Black;48;L;Low
2012-07-31;DE;939.588;BK-R50R-48;Road-650 Red;48;L;Low
2012-07-31;DE;1655.4438;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;919.691;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;DE;1879.176;BK-R50R-52;Road-650 Red;52;L;Low
2012-07-31;DE;3288.558;BK-R50R-48;Road-650 Red;48;L;Low
2012-07-31;DE;202.332;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-07-31;DE;1879.176;BK-R50B-48;Road-650 Black;48;L;Low
2012-07-31;DE;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;DE;1955.8759;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-07-31;DE;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-07-31;DE;939.588;BK-R50R-48;Road-650 Red;48;L;Low
2012-07-31;DE;606.996;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-07-31;DE;469.794;BK-R50B-48;Road-650 Black;48;L;Low
2012-07-31;DE;202.332;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-07-31;DE;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-08-30;DE;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-08-30;DE;3288.558;BK-R50B-52;Road-650 Black;52;L;Low
2012-08-30;DE;2348.97;BK-R50B-52;Road-650 Black;52;L;Low
2012-08-30;DE;469.794;BK-R50R-48;Road-650 Red;48;L;Low
2012-08-30;DE;2818.764;BK-R50R-48;Road-650 Red;48;L;Low
2012-08-30;DE;1879.176;BK-R50B-52;Road-650 Black;52;L;Low
2012-08-30;DE;2818.764;BK-R50R-48;Road-650 Red;48;L;Low
2012-08-30;DE;735.7528;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-08-30;DE;809.328;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-09-10;DE;782.99;BK-R50R-48;Road-650 Red;48;L;Low
2012-09-30;DE;939.588;BK-R50R-48;Road-650 Red;48;L;Low
2012-09-30;DE;1409.382;BK-R50B-48;Road-650 Black;48;L;Low
2012-09-30;DE;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-09-30;DE;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-09-30;DE;2348.97;BK-R50R-52;Road-650 Red;52;L;Low
2012-09-30;DE;606.996;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-09-30;DE;2348.97;BK-R50R-52;Road-650 Red;52;L;Low
2012-09-30;DE;551.8146;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-09-30;DE;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-09-30;DE;2818.764;BK-R50B-52;Road-650 Black;52;L;Low
2012-09-30;DE;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-09-30;DE;939.588;BK-R50B-48;Road-650 Black;48;L;Low
2012-09-30;DE;1011.66;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-09-30;DE;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-09-30;DE;5903.7446;BK-R50R-48;Road-650 Red;48;L;Low
2012-09-30;DE;2348.97;BK-R50R-52;Road-650 Red;52;L;Low
2012-09-30;DE;2348.97;BK-R50R-48;Road-650 Red;48;L;Low
2012-09-30;DE;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-09-30;DE;3758.352;BK-R50B-48;Road-650 Black;48;L;Low
2012-09-30;DE;469.794;BK-R50B-48;Road-650 Black;48;L;Low
2012-09-30;DE;1879.176;BK-R50B-52;Road-650 Black;52;L;Low
2012-09-30;DE;939.588;BK-R50R-52;Road-650 Red;52;L;Low
2012-09-30;DE;809.328;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-10-06;DE;782.99;BK-R50B-52;Road-650 Black;52;L;Low
2012-10-30;DE;469.794;BK-R50R-48;Road-650 Red;48;L;Low
2012-10-30;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-10-30;DE;202.332;FR-R38R-52;LL Road Frame - Red;52;L;Low
2012-10-30;DE;939.588;BK-R50R-52;Road-650 Red;52;L;Low
2012-10-30;DE;606.996;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-10-30;DE;1409.382;BK-R50B-52;Road-650 Black;52;L;Low
2012-10-30;DE;202.332;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-10-30;DE;202.332;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-10-30;DE;3288.558;BK-R50B-52;Road-650 Black;52;L;Low
2012-10-30;DE;404.664;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-10-30;DE;1409.382;BK-R50R-48;Road-650 Red;48;L;Low
2012-10-30;DE;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-10-30;DE;2348.97;BK-R50R-48;Road-650 Red;48;L;Low
2012-10-30;DE;202.332;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-11-05;DE;782.99;BK-R50R-48;Road-650 Red;48;L;Low
2012-11-12;DE;782.99;BK-R50R-52;Road-650 Red;52;L;Low
2012-11-13;DE;782.99;BK-R50B-48;Road-650 Black;48;L;Low
2012-11-29;DE;782.99;BK-R50B-48;Road-650 Black;48;L;Low
2012-11-30;DE;3288.558;BK-R50B-52;Road-650 Black;52;L;Low
2012-11-30;DE;939.588;BK-R50R-48;Road-650 Red;48;L;Low
2012-11-30;DE;1409.382;BK-R50R-48;Road-650 Red;48;L;Low
2012-11-30;DE;809.328;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-11-30;DE;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-11-30;DE;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-11-30;DE;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-11-30;DE;3288.558;BK-R50R-52;Road-650 Red;52;L;Low
2012-11-30;DE;2348.97;BK-R50B-52;Road-650 Black;52;L;Low
2012-11-30;DE;939.588;BK-R50B-52;Road-650 Black;52;L;Low
2012-11-30;DE;469.794;BK-R50R-48;Road-650 Red;48;L;Low
2012-11-30;DE;469.794;BK-R50R-48;Road-650 Red;48;L;Low
2012-11-30;DE;1409.382;BK-R50R-52;Road-650 Red;52;L;Low
2012-11-30;DE;469.794;BK-R50B-52;Road-650 Black;52;L;Low
2012-11-30;DE;1409.382;BK-R50R-48;Road-650 Red;48;L;Low
2012-11-30;DE;2348.97;BK-R50B-52;Road-650 Black;52;L;Low
2012-12-14;DE;782.99;BK-R50R-48;Road-650 Red;48;L;Low
2012-12-31;DE;1879.176;BK-R50B-52;Road-650 Black;52;L;Low
2012-12-31;DE;367.8764;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-12-31;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-12-31;DE;939.588;BK-R50B-48;Road-650 Black;48;L;Low
2012-12-31;DE;2348.97;BK-R50R-48;Road-650 Red;48;L;Low
2012-12-31;DE;4697.94;BK-R50B-52;Road-650 Black;52;L;Low
2012-12-31;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-12-31;DE;1011.66;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-12-31;DE;1879.176;BK-R50R-52;Road-650 Red;52;L;Low
2012-12-31;DE;1011.66;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-12-31;DE;1409.382;BK-R50R-48;Road-650 Red;48;L;Low
2012-12-31;DE;469.794;BK-R50R-52;Road-650 Red;52;L;Low
2012-12-31;DE;2348.97;BK-R50B-48;Road-650 Black;48;L;Low
2012-12-31;DE;939.588;BK-R50R-48;Road-650 Red;48;L;Low
2012-12-31;DE;2348.97;BK-R50R-48;Road-650 Red;48;L;Low
2012-12-31;DE;606.996;FR-R38R-48;LL Road Frame - Red;48;L;Low
2012-12-31;DE;183.9382;FR-R38B-52;LL Road Frame - Black;52;L;Low
2012-01-01;DE;874.794;BK-R68R-52;Road-450 Red;52;M;Medium
2012-01-01;DE;2624.382;BK-R68R-52;Road-450 Red;52;M;Medium
2012-01-01;DE;1749.588;BK-R68R-48;Road-450 Red;48;M;Medium
2012-01-01;DE;874.794;BK-R68R-48;Road-450 Red;48;M;Medium
2012-01-01;DE;356.898;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-01-01;DE;1749.588;BK-R68R-52;Road-450 Red;52;M;Medium
2012-01-01;DE;2624.382;BK-R68R-52;Road-450 Red;52;M;Medium
2012-01-01;DE;1427.592;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-01-01;DE;2624.382;BK-R68R-48;Road-450 Red;48;M;Medium
2012-01-01;DE;3499.176;BK-R68R-52;Road-450 Red;52;M;Medium
2012-01-01;DE;3499.176;BK-R68R-48;Road-450 Red;48;M;Medium
2012-01-29;DE;1749.588;BK-R68R-52;Road-450 Red;52;M;Medium
2012-01-29;DE;1749.588;BK-R68R-52;Road-450 Red;52;M;Medium
2012-01-29;DE;1784.49;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-01-29;DE;2624.382;BK-R68R-52;Road-450 Red;52;M;Medium
2012-02-29;DE;2624.382;BK-R68R-52;Road-450 Red;52;M;Medium
2012-02-29;DE;2624.382;BK-R68R-52;Road-450 Red;52;M;Medium
2012-02-29;DE;1749.588;BK-R68R-52;Road-450 Red;52;M;Medium
2012-02-29;DE;713.796;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-02-29;DE;2141.388;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-03-30;DE;874.794;BK-R68R-52;Road-450 Red;52;M;Medium
2012-03-30;DE;1070.694;FR-R72R-52;ML Road Frame - Red;52;M;Medium
2012-03-30;DE;3499.176;BK-R68R-52;Road-450 Red;52;M;Medium
2012-03-30;DE;874.794;BK-R68R-52;Road-450 Red;52;M;Medium
2012-03-30;DE;1070.694;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-03-30;DE;2624.382;BK-R68R-48;Road-450 Red;48;M;Medium
2012-03-30;DE;2624.382;BK-R68R-48;Road-450 Red;48;M;Medium
2012-03-30;DE;6998.352;BK-R68R-52;Road-450 Red;52;M;Medium
2012-03-30;DE;356.898;FR-R72R-52;ML Road Frame - Red;52;M;Medium
2012-04-30;DE;713.796;FR-R72R-52;ML Road Frame - Red;52;M;Medium
2012-04-30;DE;1749.588;BK-R68R-48;Road-450 Red;48;M;Medium
2012-04-30;DE;1749.588;BK-R68R-48;Road-450 Red;48;M;Medium
2012-04-30;DE;1070.694;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-04-30;DE;874.794;BK-R68R-48;Road-450 Red;48;M;Medium
2012-04-30;DE;874.794;BK-R68R-52;Road-450 Red;52;M;Medium
2012-04-30;DE;1749.588;BK-R68R-48;Road-450 Red;48;M;Medium
2012-04-30;DE;3499.176;BK-R68R-52;Road-450 Red;52;M;Medium
2012-04-30;DE;713.796;FR-R72R-48;ML Road Frame - Red;48;M;Medium
2012-05-30;DE;418.512;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-05-30;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-05-30;DE;600.2625;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-05-30;DE;2092.56;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-05-30;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-05-30;DE;1200.525;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-05-30;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-05-30;DE;1622.2635;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-05-30;DE;6002.625;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-05-30;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-06-30;DE;418.512;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-06-30;DE;209.256;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-06-30;DE;973.3581;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-06-30;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-06-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-06-30;DE;600.2625;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-06-30;DE;2591.976;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-06-30;DE;4802.1;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-06-30;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-06-30;DE;1295.988;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-06-30;DE;3887.964;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-06-30;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-06-30;DE;2092.56;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-06-30;DE;4201.8375;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-06-30;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-06-30;DE;1800.7875;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-07-09;DE;1000.4375;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-07-31;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-07-31;DE;2401.05;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-07-31;DE;627.768;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-07-31;DE;1295.988;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-07-31;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-07-31;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-07-31;DE;3239.97;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-07-31;DE;2092.56;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-07-31;DE;418.512;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-07-31;DE;209.256;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-07-31;DE;3239.97;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-07-31;DE;5183.952;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-07-31;DE;627.768;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-08-30;DE;648.9054;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-08-30;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-08-30;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-09-30;DE;1200.525;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-09-30;DE;1297.8108;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-09-30;DE;1200.525;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-09-30;DE;418.512;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-09-30;DE;627.768;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-09-30;DE;1295.988;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-09-30;DE;209.256;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-09-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-09-30;DE;1297.8108;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-09-30;DE;973.3581;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-09-30;DE;1046.28;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-09-30;DE;600.2625;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-09-30;DE;973.3581;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-10-18;DE;1000.4375;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-10-30;DE;1200.525;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-10-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-10-30;DE;4201.8375;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-10-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-10-30;DE;627.768;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-10-30;DE;648.9054;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-10-30;DE;627.768;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-10-30;DE;4802.1;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-10-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-10-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-10-30;DE;4802.1;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-10-30;DE;1200.525;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-10-30;DE;1674.048;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-10-30;DE;2591.976;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-10-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-11-05;DE;1000.4375;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-11-23;DE;1000.4375;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-11-30;DE;209.256;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-11-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-11-30;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-11-30;DE;973.3581;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-11-30;DE;648.9054;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-11-30;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-11-30;DE;600.2625;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-11-30;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-12-21;DE;1000.4375;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-12-31;DE;209.256;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;1800.7875;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-12-31;DE;1295.988;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-12-31;DE;1800.7875;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-12-31;DE;418.512;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;1800.7875;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-12-31;DE;1943.982;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-12-31;DE;418.512;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;837.024;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;2401.05;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-12-31;DE;1464.792;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;418.512;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;324.4527;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-12-31;DE;209.256;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;209.256;FR-M63B-48;ML Mountain Frame - Black;48;M;Medium
2012-12-31;DE;973.3581;FR-R72Y-48;ML Road Frame-W - Yellow;48;M;Medium
2012-12-31;DE;600.2625;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-12-31;DE;1200.525;BK-R64Y-48;Road-550-W Yellow;48;M;Medium
2012-12-31;DE;1295.988;BK-M47B-48;Mountain-300 Black;48;M;Medium
2012-12-31;DE;647.994;BK-M47B-48;Mountain-300 Black;48;M;Medium
